Date-time CET-CEST (DD/MM/YYYY HH:mm),hour_sin,hour_cos,Rainfall depth (mm),Air temperature (°C),Air humidity (%),Windspeed (km/h),DMA E (L/s)
2022-01-12 04:00:00,0.8660254037844386,0.5000000000000001,0.0,2.4,55.0,21.0,54.745
2022-01-12 05:00:00,0.9659258262890683,0.25881904510252074,0.0,3.1,59.0,17.0,57.805
2022-01-12 06:00:00,1.0,6.123233995736766e-17,0.0,3.2,51.0,18.0,71.325
2022-01-12 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,2.8,53.0,16.0,98.1725
2022-01-12 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,2.8,53.0,19.0,101.165
2022-01-12 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,4.3,52.0,17.0,100.0825
2022-01-12 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,4.5,51.0,7.0,93.1875
2022-01-12 11:00:00,0.258819045102521,-0.9659258262890682,0.0,5.3,52.0,6.0,89.83
2022-01-12 12:00:00,1.2246467991473532e-16,-1.0,0.0,5.8,52.0,7.0,88.65
2022-01-12 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,6.0,51.0,10.0,89.3
2022-01-12 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,6.1,47.0,13.0,86.665
2022-01-12 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,5.7,53.0,9.0,81.685
2022-01-12 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,5.7,52.0,6.0,79.8875
2022-01-12 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,5.6,51.0,3.0,
2022-01-12 18:00:00,-1.0,-1.8369701987210297e-16,0.0,5.2,57.0,5.0,
2022-01-12 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,5.2,60.0,4.0,
2022-01-12 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,4.6,59.0,5.0,
2022-01-12 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,4.2,59.0,6.0,
2022-01-12 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,3.8,59.0,8.0,
2022-01-12 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,3.7,61.0,7.0,
2022-01-13 00:00:00,0.0,1.0,0.0,4.2,53.0,7.0,
2022-01-13 01:00:00,0.25881904510252074,0.9659258262890683,0.0,4.2,53.0,7.0,
2022-01-13 02:00:00,0.49999999999999994,0.8660254037844387,0.0,3.7,59.0,8.0,
2022-01-13 03:00:00,0.7071067811865476,0.7071067811865476,0.0,3.9,60.0,8.0,
2022-01-13 04:00:00,0.8660254037844386,0.5000000000000001,0.0,3.5,67.0,4.0,
2022-01-13 05:00:00,0.9659258262890683,0.25881904510252074,0.0,3.3,63.0,4.0,
2022-01-13 06:00:00,1.0,6.123233995736766e-17,0.0,3.1,65.0,5.0,78.41
2022-01-13 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,2.9,66.0,6.0,99.63
2022-01-13 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,2.6,60.0,5.0,103.2025
2022-01-13 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,4.5,59.0,4.0,98.355
2022-01-13 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,5.9,48.0,5.0,92.9575
2022-01-13 11:00:00,0.258819045102521,-0.9659258262890682,0.0,6.2,52.0,4.0,87.4175
2022-01-13 12:00:00,1.2246467991473532e-16,-1.0,0.0,7.1,59.0,4.0,87.35
2022-01-13 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,7.5,62.0,6.0,87.8375
2022-01-13 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,8.2,59.0,10.0,84.845
2022-01-13 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,8.8,61.0,7.0,81.265
2022-01-13 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,9.7,35.0,17.0,79.965
2022-01-13 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,8.7,38.0,18.0,82.7975
2022-01-13 18:00:00,-1.0,-1.8369701987210297e-16,0.0,8.1,40.0,9.0,86.545
2022-01-13 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,6.9,45.0,8.0,91.655
2022-01-13 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,6.4,48.0,8.0,94.6475
2022-01-13 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,5.5,55.0,6.0,85.505
2022-01-13 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,5.3,56.0,7.0,74.705
2022-01-13 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,5.0,61.0,8.0,70.905
2022-01-14 00:00:00,0.0,1.0,0.0,5.5,66.0,5.0,61.0225
2022-01-14 01:00:00,0.25881904510252074,0.9659258262890683,0.0,5.8,63.0,8.0,56.18
2022-01-14 02:00:00,0.49999999999999994,0.8660254037844387,0.0,5.7,58.0,7.0,54.33
2022-01-14 03:00:00,0.7071067811865476,0.7071067811865476,0.0,6.0,55.0,7.0,54.105
2022-01-14 04:00:00,0.8660254037844386,0.5000000000000001,0.0,6.4,54.0,6.0,54.7275
2022-01-14 05:00:00,0.9659258262890683,0.25881904510252074,0.0,6.4,57.0,4.0,57.2625
2022-01-14 06:00:00,1.0,6.123233995736766e-17,0.0,6.5,63.0,3.0,70.995
2022-01-14 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,7.1,71.0,5.0,97.97
2022-01-14 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,7.0,72.0,7.0,101.995
2022-01-14 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,7.7,65.0,11.0,97.51
2022-01-14 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,9.0,62.0,3.0,93.325
2022-01-14 11:00:00,0.258819045102521,-0.9659258262890682,0.0,9.4,64.0,3.0,87.1425
2022-01-14 12:00:00,1.2246467991473532e-16,-1.0,0.0,10.0,62.0,7.0,87.7825
2022-01-14 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,9.9,65.0,9.0,88.3675
2022-01-14 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,9.9,68.0,15.0,85.47
2022-01-14 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,10.8,64.0,11.0,81.54
2022-01-14 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,10.9,35.0,17.0,80.36
2022-01-14 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,9.7,31.0,27.0,81.635
2022-01-14 18:00:00,-1.0,-1.8369701987210297e-16,0.0,9.3,34.0,32.0,88.845
2022-01-14 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,9.1,35.0,30.0,93.79
2022-01-14 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,8.2,36.0,40.0,95.63
2022-01-14 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,7.4,39.0,38.0,86.0125
2022-01-14 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,6.7,44.0,45.0,75.28
2022-01-14 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,6.1,47.0,48.0,69.785
2022-01-15 00:00:00,0.0,1.0,0.0,6.1,43.0,42.0,60.975
2022-01-15 01:00:00,0.25881904510252074,0.9659258262890683,0.0,5.5,40.0,37.0,55.9725
2022-01-15 02:00:00,0.49999999999999994,0.8660254037844387,0.0,5.6,38.0,15.0,54.5375
2022-01-15 03:00:00,0.7071067811865476,0.7071067811865476,0.0,5.3,38.0,14.0,54.285
2022-01-15 04:00:00,0.8660254037844386,0.5000000000000001,0.0,5.0,38.0,9.0,54.8425
2022-01-15 05:00:00,0.9659258262890683,0.25881904510252074,0.0,5.1,36.0,13.0,57.74
2022-01-15 06:00:00,1.0,6.123233995736766e-17,0.0,4.8,38.0,11.0,71.1875
2022-01-15 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,4.4,41.0,18.0,97.66
2022-01-15 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,4.5,42.0,11.0,102.7725
2022-01-15 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,4.9,40.0,12.0,98.3475
2022-01-15 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,5.0,45.0,28.0,91.5375
2022-01-15 11:00:00,0.258819045102521,-0.9659258262890682,0.0,5.5,44.0,30.0,87.4575
2022-01-15 12:00:00,1.2246467991473532e-16,-1.0,0.0,5.9,38.0,29.0,88.985
2022-01-15 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,6.4,37.0,21.0,88.8875
2022-01-15 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,6.9,42.0,19.0,85.995
2022-01-15 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,6.9,45.0,19.0,82.12
2022-01-15 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,6.4,38.0,21.0,81.445
2022-01-15 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,5.7,42.0,17.0,80.5075
2022-01-15 18:00:00,-1.0,-1.8369701987210297e-16,0.0,5.0,43.0,14.0,85.055
2022-01-15 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,5.0,48.0,15.0,90.3325
2022-01-15 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,4.3,48.0,16.0,90.86
2022-01-15 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,4.2,50.0,13.0,82.635
2022-01-15 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,4.1,48.0,14.0,73.9975
2022-01-15 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,4.4,49.0,14.0,68.7975
2022-01-16 00:00:00,0.0,1.0,0.0,4.4,49.0,20.0,62.4925
2022-01-16 01:00:00,0.25881904510252074,0.9659258262890683,0.0,4.3,48.0,24.0,57.5675
2022-01-16 02:00:00,0.49999999999999994,0.8660254037844387,0.0,3.3,52.0,14.0,55.1075
2022-01-16 03:00:00,0.7071067811865476,0.7071067811865476,0.0,3.2,50.0,10.0,54.3425
2022-01-16 04:00:00,0.8660254037844386,0.5000000000000001,0.0,3.4,50.0,13.0,54.61
2022-01-16 05:00:00,0.9659258262890683,0.25881904510252074,0.0,3.0,48.0,12.0,56.275
2022-01-16 06:00:00,1.0,6.123233995736766e-17,0.0,2.7,48.0,12.0,61.8825
2022-01-16 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,3.3,43.0,12.0,77.135
2022-01-16 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,2.7,47.0,13.0,96.205
2022-01-16 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,2.8,50.0,16.0,109.0875
2022-01-16 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,3.7,46.0,17.0,105.47
2022-01-16 11:00:00,0.258819045102521,-0.9659258262890682,0.0,5.0,43.0,14.0,100.2375
2022-01-16 12:00:00,1.2246467991473532e-16,-1.0,0.0,6.4,37.0,7.0,95.01
2022-01-16 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,6.0,45.0,9.0,97.0725
2022-01-16 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,5.9,50.0,21.0,91.7275
2022-01-16 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,5.7,48.0,20.0,87.0175
2022-01-16 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,5.7,49.0,15.0,84.91
2022-01-16 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,5.3,51.0,14.0,
2022-01-16 18:00:00,-1.0,-1.8369701987210297e-16,0.0,5.2,56.0,11.0,
2022-01-16 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,4.5,56.0,6.0,
2022-01-16 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,4.3,55.0,8.0,
2022-01-16 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,4.1,55.0,7.0,
2022-01-16 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,4.1,57.0,6.0,
2022-01-16 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,4.3,60.0,6.0,
2022-01-17 00:00:00,0.0,1.0,0.0,4.1,56.0,6.0,
2022-01-17 01:00:00,0.25881904510252074,0.9659258262890683,0.0,4.5,57.0,6.0,
2022-01-17 02:00:00,0.49999999999999994,0.8660254037844387,0.0,4.6,59.0,6.0,
2022-01-17 03:00:00,0.7071067811865476,0.7071067811865476,0.0,4.6,58.0,8.0,
2022-01-17 04:00:00,0.8660254037844386,0.5000000000000001,0.0,4.7,59.0,6.0,
2022-01-17 05:00:00,0.9659258262890683,0.25881904510252074,0.0,4.7,58.0,9.0,
2022-01-17 06:00:00,1.0,6.123233995736766e-17,0.0,4.5,57.0,5.0,
2022-01-17 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,4.6,54.0,6.0,
2022-01-17 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,4.7,51.0,11.0,
2022-01-17 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,4.8,52.0,12.0,
2022-01-17 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,5.1,54.0,13.0,
2022-01-17 11:00:00,0.258819045102521,-0.9659258262890682,0.0,5.6,53.0,10.0,
2022-01-17 12:00:00,1.2246467991473532e-16,-1.0,0.0,6.3,52.0,11.0,
2022-01-17 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,6.8,51.0,5.0,
2022-01-17 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,7.0,53.0,5.0,
2022-01-17 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,7.2,55.0,5.0,
2022-01-17 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,6.6,53.0,15.0,
2022-01-17 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,5.4,53.0,18.0,
2022-01-17 18:00:00,-1.0,-1.8369701987210297e-16,0.0,4.8,57.0,22.0,
2022-01-17 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,4.1,60.0,30.0,
2022-01-17 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,3.1,61.0,33.0,
2022-01-17 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,2.5,62.0,30.0,
2022-01-17 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,2.4,62.0,32.0,
2022-01-17 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,2.5,61.0,30.0,
2022-01-18 00:00:00,0.0,1.0,0.0,2.0,59.0,29.0,
2022-01-18 01:00:00,0.25881904510252074,0.9659258262890683,0.0,2.0,60.0,31.0,
2022-01-18 02:00:00,0.49999999999999994,0.8660254037844387,0.0,2.0,60.0,33.0,
2022-01-18 03:00:00,0.7071067811865476,0.7071067811865476,0.0,2.4,59.0,29.0,
2022-01-18 04:00:00,0.8660254037844386,0.5000000000000001,0.0,2.4,56.0,24.0,
2022-01-18 05:00:00,0.9659258262890683,0.25881904510252074,0.0,2.5,56.0,17.0,
2022-01-18 06:00:00,1.0,6.123233995736766e-17,0.0,2.4,58.0,9.0,
2022-01-18 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,2.9,57.0,6.0,
2022-01-18 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,2.9,59.0,6.0,
2022-01-18 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,3.5,56.0,5.0,
2022-01-18 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,4.2,57.0,8.0,
2022-01-18 11:00:00,0.258819045102521,-0.9659258262890682,0.0,4.8,52.0,5.0,
2022-01-18 12:00:00,1.2246467991473532e-16,-1.0,0.0,5.5,54.0,3.0,
2022-01-18 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,6.2,53.0,4.0,
2022-01-18 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,6.4,52.0,4.0,
2022-01-18 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,6.4,55.0,5.0,
2022-01-18 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,6.4,57.0,7.0,81.4775
2022-01-18 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,6.6,63.0,8.0,83.06
2022-01-18 18:00:00,-1.0,-1.8369701987210297e-16,0.0,6.0,64.0,10.0,87.0775
2022-01-18 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,5.0,68.0,7.0,94.7625
2022-01-18 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,4.8,71.0,6.0,95.345
2022-01-18 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,4.3,72.0,5.0,85.7025
2022-01-18 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,4.1,73.0,5.0,75.7425
2022-01-18 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,3.8,75.0,4.0,70.43
2022-01-19 00:00:00,0.0,1.0,0.0,3.6,75.0,5.0,61.72
2022-01-19 01:00:00,0.25881904510252074,0.9659258262890683,0.0,3.4,74.0,4.0,57.17
2022-01-19 02:00:00,0.49999999999999994,0.8660254037844387,0.0,3.0,76.0,3.0,55.46
2022-01-19 03:00:00,0.7071067811865476,0.7071067811865476,0.0,3.3,76.0,5.0,55.11
2022-01-19 04:00:00,0.8660254037844386,0.5000000000000001,0.0,3.3,77.0,6.0,55.4275
2022-01-19 05:00:00,0.9659258262890683,0.25881904510252074,0.0,3.4,77.0,7.0,58.815
2022-01-19 06:00:00,1.0,6.123233995736766e-17,0.0,4.4,75.0,7.0,72.065
2022-01-19 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,4.6,73.0,9.0,99.155
2022-01-19 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,4.8,73.0,6.0,101.3375
2022-01-19 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,5.0,71.0,7.0,98.7425
2022-01-19 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,5.6,66.0,6.0,92.6625
2022-01-19 11:00:00,0.258819045102521,-0.9659258262890682,0.0,6.4,65.0,4.0,88.6625
2022-01-19 12:00:00,1.2246467991473532e-16,-1.0,0.0,6.5,70.0,8.0,88.435
2022-01-19 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,6.5,73.0,12.0,89.5775
2022-01-19 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,6.2,74.0,10.0,85.4525
2022-01-19 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,6.6,73.0,7.0,80.9575
2022-01-19 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,6.4,74.0,7.0,80.435
2022-01-19 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,6.5,76.0,6.0,80.9225
2022-01-19 18:00:00,-1.0,-1.8369701987210297e-16,0.0,7.1,68.0,11.0,86.34
2022-01-19 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,6.9,70.0,16.0,92.295
2022-01-19 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,7.0,76.0,17.0,93.3725
2022-01-19 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,6.4,75.0,11.0,84.015
2022-01-19 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,6.3,76.0,5.0,76.1625
2022-01-19 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,6.3,76.0,2.0,69.15
2022-01-20 00:00:00,0.0,1.0,0.0,6.4,76.0,3.0,60.67
2022-01-20 01:00:00,0.25881904510252074,0.9659258262890683,0.0,6.5,79.0,3.0,56.0875
2022-01-20 02:00:00,0.49999999999999994,0.8660254037844387,0.0,6.6,78.0,3.0,54.915
2022-01-20 03:00:00,0.7071067811865476,0.7071067811865476,0.0,6.4,81.0,3.0,54.4775
2022-01-20 04:00:00,0.8660254037844386,0.5000000000000001,0.0,6.2,83.0,5.0,54.2225
2022-01-20 05:00:00,0.9659258262890683,0.25881904510252074,0.0,6.5,83.0,5.0,57.465
2022-01-20 06:00:00,1.0,6.123233995736766e-17,0.0,6.3,85.0,5.0,71.575
2022-01-20 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,7.1,82.0,3.0,97.0725
2022-01-20 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,6.7,84.0,5.0,100.015
2022-01-20 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,6.8,85.0,3.0,96.2275
2022-01-20 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,6.8,86.0,6.0,89.52
2022-01-20 11:00:00,0.258819045102521,-0.9659258262890682,0.0,7.2,85.0,4.0,85.2
2022-01-20 12:00:00,1.2246467991473532e-16,-1.0,0.0,7.4,84.0,1.0,87.2
2022-01-20 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,7.6,85.0,5.0,87.91
2022-01-20 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,7.9,84.0,3.0,85.0675
2022-01-20 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,8.0,84.0,3.0,81.3925
2022-01-20 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,8.0,85.0,2.0,81.095
2022-01-20 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,8.1,85.0,7.0,81.19
2022-01-20 18:00:00,-1.0,-1.8369701987210297e-16,0.0,8.2,84.0,7.0,87.0075
2022-01-20 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,8.1,83.0,3.0,91.8825
2022-01-20 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,7.9,87.0,4.0,95.185
2022-01-20 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,7.7,86.0,5.0,86.7925
2022-01-20 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,7.8,86.0,2.0,77.215
2022-01-20 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,7.8,87.0,3.0,70.9525
2022-01-21 00:00:00,0.0,1.0,0.0,7.5,89.0,3.0,62.6725
2022-01-21 01:00:00,0.25881904510252074,0.9659258262890683,0.0,7.4,90.0,3.0,57.65
2022-01-21 02:00:00,0.49999999999999994,0.8660254037844387,0.0,7.4,90.0,3.0,56.8725
2022-01-21 03:00:00,0.7071067811865476,0.7071067811865476,0.0,7.2,90.0,4.0,56.6075
2022-01-21 04:00:00,0.8660254037844386,0.5000000000000001,0.0,7.1,91.0,3.0,55.7575
2022-01-21 05:00:00,0.9659258262890683,0.25881904510252074,0.0,8.0,90.0,4.0,59.045
2022-01-21 06:00:00,1.0,6.123233995736766e-17,0.0,7.8,90.0,5.0,73.45
2022-01-21 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,7.9,91.0,4.0,99.5775
2022-01-21 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,8.0,91.0,2.0,101.3975
2022-01-21 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,8.7,90.0,2.0,99.2725
2022-01-21 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,8.8,89.0,2.0,92.895
2022-01-21 11:00:00,0.258819045102521,-0.9659258262890682,0.0,9.1,88.0,3.0,87.8675
2022-01-21 12:00:00,1.2246467991473532e-16,-1.0,0.0,9.6,91.0,8.0,88.6225
2022-01-21 13:00:00,-0.2588190451025208,-0.9659258262890683,0.1,9.6,90.0,5.0,89.9525
2022-01-21 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,9.9,88.0,2.0,86.535
2022-01-21 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,9.9,88.0,3.0,82.2675
2022-01-21 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,10.1,88.0,3.0,80.4175
2022-01-21 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,9.8,90.0,4.0,
2022-01-21 18:00:00,-1.0,-1.8369701987210297e-16,0.0,10.0,90.0,4.0,
2022-01-21 19:00:00,-0.9659258262890684,0.2588190451025203,0.2,9.8,90.0,4.0,
2022-01-21 20:00:00,-0.8660254037844386,0.5000000000000001,0.1,9.6,91.0,3.0,
2022-01-21 21:00:00,-0.7071067811865477,0.7071067811865474,0.6,9.6,94.0,3.0,
2022-01-21 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,10.1,91.0,6.0,
2022-01-21 23:00:00,-0.25881904510252157,0.9659258262890681,0.1,10.3,95.0,5.0,
2022-01-22 00:00:00,0.0,1.0,0.0,10.3,94.0,5.0,
2022-01-22 01:00:00,0.25881904510252074,0.9659258262890683,0.0,10.1,95.0,8.0,
2022-01-22 02:00:00,0.49999999999999994,0.8660254037844387,0.0,9.8,96.0,5.0,
2022-01-22 03:00:00,0.7071067811865476,0.7071067811865476,0.0,12.1,81.0,7.0,
2022-01-22 04:00:00,0.8660254037844386,0.5000000000000001,0.0,14.5,57.0,23.0,61.705
2022-01-22 05:00:00,0.9659258262890683,0.25881904510252074,0.4,12.9,67.0,26.0,58.57
2022-01-22 06:00:00,1.0,6.123233995736766e-17,1.2,11.7,79.0,20.0,72.2275
2022-01-22 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,12.7,73.0,20.0,97.6925
2022-01-22 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,12.8,72.0,18.0,102.605
2022-01-22 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,12.9,73.0,15.0,95.9075
2022-01-22 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,12.1,81.0,13.0,90.6825
2022-01-22 11:00:00,0.258819045102521,-0.9659258262890682,0.0,11.7,85.0,9.0,87.3875
2022-01-22 12:00:00,1.2246467991473532e-16,-1.0,0.0,10.9,87.0,7.0,86.8525
2022-01-22 13:00:00,-0.2588190451025208,-0.9659258262890683,0.1,10.7,90.0,5.0,88.3575
2022-01-22 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,11.7,88.0,6.0,84.6825
2022-01-22 15:00:00,-0.7071067811865471,-0.7071067811865479,0.1,14.6,66.0,15.0,81.8475
2022-01-22 16:00:00,-0.8660254037844385,-0.5000000000000004,0.3,13.2,78.0,14.0,81.1
2022-01-22 17:00:00,-0.9659258262890683,-0.25881904510252063,0.4,13.0,82.0,14.0,83.85
2022-01-22 18:00:00,-1.0,-1.8369701987210297e-16,0.1,13.0,78.0,19.0,86.9225
2022-01-22 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,13.3,76.0,23.0,89.95
2022-01-22 20:00:00,-0.8660254037844386,0.5000000000000001,0.1,13.4,79.0,21.0,91.83
2022-01-22 21:00:00,-0.7071067811865477,0.7071067811865474,0.4,13.3,82.0,18.0,82.7125
2022-01-22 22:00:00,-0.5000000000000004,0.8660254037844384,1.0,13.2,83.0,17.0,75.5325
2022-01-22 23:00:00,-0.25881904510252157,0.9659258262890681,0.4,13.0,83.0,19.0,69.8775
2022-01-23 00:00:00,0.0,1.0,2.0,12.7,84.0,20.0,62.6575
2022-01-23 01:00:00,0.25881904510252074,0.9659258262890683,1.5,12.4,86.0,23.0,57.6525
2022-01-23 02:00:00,0.49999999999999994,0.8660254037844387,0.0,13.0,75.0,16.0,55.4875
2022-01-23 03:00:00,0.7071067811865476,0.7071067811865476,0.0,12.7,73.0,20.0,55.415
2022-01-23 04:00:00,0.8660254037844386,0.5000000000000001,0.0,12.3,76.0,21.0,55.2425
2022-01-23 05:00:00,0.9659258262890683,0.25881904510252074,0.0,12.6,77.0,16.0,56.44
2022-01-23 06:00:00,1.0,6.123233995736766e-17,0.0,12.7,75.0,19.0,62.44
2022-01-23 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,12.7,72.0,18.0,75.67
2022-01-23 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,12.2,77.0,15.0,92.085
2022-01-23 09:00:00,0.7071067811865476,-0.7071067811865475,0.5,11.9,77.0,17.0,104.6625
2022-01-23 10:00:00,0.49999999999999994,-0.8660254037844387,0.4,9.8,87.0,12.0,105.9875
2022-01-23 11:00:00,0.258819045102521,-0.9659258262890682,1.3,9.7,85.0,12.0,101.8725
2022-01-23 12:00:00,1.2246467991473532e-16,-1.0,0.0,11.2,82.0,9.0,100.165
